1150.0	1.052488
1155.0	1.159584
1160.0	1.299176
1165.0	1.262504
1170.0	1.300504
1175.0	1.331712
1180.0	1.101008
1185.0	1.297424
1190.0	1.135232
1195.0	1.300952
1200.0	1.209144
1205.0	1.296872
1210.0	1.172264
1215.0	1.290832
1220.0	1.043648
1225.0	1.06272
1230.0	1.29476
1235.0	1.065568
1240.0	1.293232
1245.0	1.302672
1250.0	1.06712
1255.0	1.085504
1260.0	1.12344
1265.0	1.270368
1270.0	1.117696
1275.0	1.281416
1280.0	1.268592
1285.0	1.297864
1290.0	1.259848
1295.0	1.299352
1300.0	1.283016
1305.0	1.28912
1310.0	1.013656
1315.0	1.297352
1320.0	1.30076
1325.0	1.299912
1330.0	1.2846
1335.0	1.287512
1340.0	0.131296
1345.0	1.37432
1350.0	1.298152
1355.0	1.112344
1360.0	1.066728
1365.0	1.37088
1370.0	1.179416
1375.0	1.387128
1380.0	1.38252
1385.0	1.326896
1390.0	1.263648
1395.0	1.162256
1400.0	1.370984
1405.0	1.180472
1410.0	1.141464
1415.0	1.304272
1420.0	1.341968
1425.0	1.11556
1430.0	1.095728
1435.0	1.152816
1440.0	1.051784
1445.0	1.081336
1450.0	1.125248
1455.0	1.014912
1460.0	0.9764
1465.0	1.024376
1470.0	0.079264
1475.0	1.205096
1480.0	0.52204
1485.0	1.075264
1490.0	1.085928
1495.0	1.039488
1500.0	0.139992
1505.0	0.280744
1510.0	1.152376
1515.0	1.164264
1520.0	1.085912
1525.0	1.035336
1530.0	1.07816
1535.0	0.4852
1540.0	0.437704
1545.0	1.144776
1550.0	1.217904
1555.0	1.079136
1560.0	1.068128
1565.0	1.033856
1570.0	1.1954
1575.0	1.197504
1580.0	0.95
1585.0	1.143048
1590.0	1.1036
1595.0	1.067296
1600.0	1.137552
1605.0	1.008584
1610.0	1.121576
1615.0	0.995664
1620.0	0.982576
1625.0	1.20848
1630.0	1.120872
1635.0	1.017576
1640.0	1.082576
1645.0	1.094424
1650.0	0.18352
1655.0	1.088632
1660.0	1.019744
1665.0	1.01016
1670.0	0.996664
1675.0	0.999712
1680.0	0.942904
1685.0	1.101288
1690.0	1.009744
1695.0	0.989528
1700.0	1.069616
1705.0	0.150064
1710.0	0.26004
1715.0	1.109232
